Unnamed: 0,x1,y1,x2,y2,class,class_name,image
7681.0,245,245,1379,791,120,GMC Yukon Hybrid SUV 2012,train/07682.jpg
7682.0,99,131,566,439,195,Volvo XC90 SUV 2007,train/07683.jpg
7683.0,14,18,148,107,1,AM General Hummer SUV 2000,train/07684.jpg
7684.0,162,466,1950,1202,120,GMC Yukon Hybrid SUV 2012,train/07685.jpg
7685.0,41,95,597,396,109,Ford Expedition EL SUV 2009,train/07686.jpg
7686.0,31,69,288,157,129,Honda Accord Sedan 2012,train/07687.jpg
7687.0,160,332,1112,708,164,Mercedes-Benz E-Class Sedan 2012,train/07688.jpg
7688.0,10,12,474,184,27,BMW 1 Series Convertible 2012,train/07689.jpg
7689.0,52,49,449,243,101,Ferrari FF Coupe 2012,train/07690.jpg
7690.0,13,49,250,168,141,Infiniti G Coupe IPL 2012,train/07691.jpg
7691.0,3,47,300,207,42,Bentley Continental GT Coupe 2012,train/07692.jpg
7692.0,21,57,554,278,17,Audi 100 Sedan 1994,train/07693.jpg
7693.0,22,60,604,384,163,Mercedes-Benz SL-Class Coupe 2009,train/07694.jpg
7694.0,27,122,671,390,129,Honda Accord Sedan 2012,train/07695.jpg
7695.0,42,4,750,469,6,Acura Integra Type R 2001,train/07696.jpg
7696.0,36,80,622,441,143,Isuzu Ascender SUV 2008,train/07697.jpg
7697.0,72,125,508,271,180,Spyker C8 Coupe 2009,train/07698.jpg
7698.0,12,45,639,421,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,train/07699.jpg
7699.0,62,378,1228,880,81,Chrysler PT Cruiser Convertible 2008,train/07700.jpg
7700.0,34,82,600,398,165,Mercedes-Benz S-Class Sedan 2012,train/07701.jpg
7701.0,59,50,588,418,194,Volvo 240 Sedan 1993,train/07702.jpg
7702.0,151,120,393,267,65,Chevrolet Avalanche Crew Cab 2012,train/07703.jpg
7703.0,19,43,301,146,9,Aston Martin V8 Vantage Coupe 2012,train/07704.jpg
7704.0,55,63,577,398,117,Ford Fiesta Sedan 2012,train/07705.jpg
7705.0,89,134,1194,699,4,Acura TL Type-S 2008,train/07706.jpg
7706.0,42,38,615,417,184,Suzuki SX4 Sedan 2012,train/07707.jpg
7707.0,31,90,543,385,125,HUMMER H2 SUT Crew Cab 2009,train/07708.jpg
7708.0,3,116,475,341,38,BMW Z4 Convertible 2012,train/07709.jpg
7709.0,1,59,400,240,155,Land Rover LR2 SUV 2012,train/07710.jpg
7710.0,410,20,794,300,145,Jeep Patriot SUV 2012,train/07711.jpg
7711.0,36,18,1009,767,164,Mercedes-Benz E-Class Sedan 2012,train/07712.jpg
7712.0,44,17,235,167,67,Chevrolet Malibu Hybrid Sedan 2010,train/07713.jpg
7713.0,7,104,613,408,79,Chrysler 300 SRT-8 2010,train/07714.jpg
7714.0,63,137,730,417,182,Suzuki Kizashi Sedan 2012,train/07715.jpg
7715.0,13,74,450,333,111,Ford Ranger SuperCab 2011,train/07716.jpg
7716.0,52,72,333,284,157,MINI Cooper Roadster Convertible 2012,train/07717.jpg
7717.0,4,58,423,321,33,BMW X6 SUV 2012,train/07718.jpg
7718.0,258,349,966,786,146,Jeep Wrangler SUV 2012,train/07719.jpg
7719.0,74,79,549,311,154,Land Rover Range Rover SUV 2012,train/07720.jpg
7720.0,87,18,944,717,30,BMW 3 Series Wagon 2012,train/07721.jpg
7721.0,224,57,457,366,166,Mercedes-Benz Sprinter Van 2012,train/07722.jpg
7722.0,257,205,697,438,130,Hyundai Veloster Hatchback 2012,train/07723.jpg
7723.0,30,137,601,503,105,Fisker Karma Sedan 2012,train/07724.jpg
7724.0,18,94,397,300,188,Toyota Corolla Sedan 2012,train/07725.jpg
7725.0,135,208,982,617,66,Chevrolet Cobalt SS 2010,train/07726.jpg
7726.0,76,96,447,294,15,Audi R8 Coupe 2012,train/07727.jpg
7727.0,76,171,507,352,185,Tesla Model S Sedan 2012,train/07728.jpg
7728.0,51,9,384,309,143,Isuzu Ascender SUV 2008,train/07729.jpg
7729.0,90,163,547,439,120,GMC Yukon Hybrid SUV 2012,train/07730.jpg
7730.0,1,17,408,242,35,BMW M5 Sedan 2010,train/07731.jpg
7731.0,15,18,245,181,113,Ford F-150 Regular Cab 2012,train/07732.jpg
7732.0,9,14,296,223,155,Land Rover LR2 SUV 2012,train/07733.jpg
7733.0,432,174,804,348,79,Chrysler 300 SRT-8 2010,train/07734.jpg
7734.0,28,34,1022,756,81,Chrysler PT Cruiser Convertible 2008,train/07735.jpg
7735.0,11,15,1261,932,153,Lamborghini Diablo Coupe 2001,train/07736.jpg
7736.0,17,43,290,201,84,Dodge Caliber Wagon 2007,train/07737.jpg
7737.0,20,93,618,392,121,GMC Acadia SUV 2012,train/07738.jpg
7738.0,144,101,991,588,46,Bugatti Veyron 16.4 Coupe 2009,train/07739.jpg
7739.0,78,244,1218,696,11,Aston Martin Virage Coupe 2012,train/07740.jpg
7740.0,26,64,574,431,166,Mercedes-Benz Sprinter Van 2012,train/07741.jpg
7741.0,37,64,364,228,141,Infiniti G Coupe IPL 2012,train/07742.jpg
7742.0,36,61,560,309,179,Spyker C8 Convertible 2009,train/07743.jpg
7743.0,22,22,422,199,125,HUMMER H2 SUT Crew Cab 2009,train/07744.jpg
7744.0,24,148,528,343,66,Chevrolet Cobalt SS 2010,train/07745.jpg
7745.0,13,77,282,198,156,Lincoln Town Car Sedan 2011,train/07746.jpg
7746.0,1,15,640,319,161,Mercedes-Benz 300-Class Convertible 1993,train/07747.jpg
7747.0,102,237,934,644,167,Mitsubishi Lancer Sedan 2012,train/07748.jpg
7748.0,15,34,350,203,55,Chevrolet Corvette Convertible 2012,train/07749.jpg
7749.0,43,16,383,302,124,HUMMER H3T Crew Cab 2010,train/07750.jpg
7750.0,139,148,473,333,29,BMW 3 Series Sedan 2012,train/07751.jpg
7751.0,18,149,621,354,4,Acura TL Type-S 2008,train/07752.jpg
7752.0,110,149,1503,1079,145,Jeep Patriot SUV 2012,train/07753.jpg
7753.0,14,32,263,190,42,Bentley Continental GT Coupe 2012,train/07754.jpg
7754.0,94,307,969,733,129,Honda Accord Sedan 2012,train/07755.jpg
7755.0,30,81,372,244,73,Chevrolet Malibu Sedan 2007,train/07756.jpg
7756.0,42,78,572,341,120,GMC Yukon Hybrid SUV 2012,train/07757.jpg
7757.0,27,13,500,366,158,Maybach Landaulet Convertible 2012,train/07758.jpg
7758.0,31,121,476,315,36,BMW M6 Convertible 2010,train/07759.jpg
7759.0,51,73,606,329,140,Hyundai Azera Sedan 2012,train/07760.jpg
7760.0,1,145,1126,735,123,Geo Metro Convertible 1993,train/07761.jpg
7761.0,134,55,553,420,94,Dodge Durango SUV 2012,train/07762.jpg
7762.0,30,39,210,157,77,Chrysler Sebring Convertible 2010,train/07763.jpg
7763.0,49,129,458,334,36,BMW M6 Convertible 2010,train/07764.jpg
7764.0,71,35,587,375,14,Audi TTS Coupe 2012,train/07765.jpg
7765.0,27,180,670,401,46,Bugatti Veyron 16.4 Coupe 2009,train/07766.jpg
7766.0,7,2,259,178,33,BMW X6 SUV 2012,train/07767.jpg
7767.0,16,181,999,667,98,Eagle Talon Hatchback 1998,train/07768.jpg
7768.0,17,62,425,314,7,Acura ZDX Hatchback 2012,train/07769.jpg
7769.0,92,105,649,332,189,Toyota 4Runner SUV 2012,train/07770.jpg
7770.0,117,181,684,537,147,Jeep Liberty SUV 2012,train/07771.jpg
7771.0,55,1,685,531,115,Ford Focus Sedan 2007,train/07772.jpg
7772.0,55,127,526,378,131,Hyundai Santa Fe SUV 2012,train/07773.jpg
7773.0,1,79,300,202,17,Audi 100 Sedan 1994,train/07774.jpg
7774.0,39,55,203,164,106,Ford F-450 Super Duty Crew Cab 2012,train/07775.jpg
7775.0,51,118,465,360,122,GMC Canyon Extended Cab 2012,train/07776.jpg
7776.0,132,121,484,315,173,Porsche Panamera Sedan 2012,train/07777.jpg
7777.0,47,70,542,351,43,Bentley Continental GT Coupe 2007,train/07778.jpg
7778.0,1,163,1597,817,191,Volkswagen Golf Hatchback 1991,train/07779.jpg
7779.0,66,188,541,399,67,Chevrolet Malibu Hybrid Sedan 2010,train/07780.jpg
7780.0,1,15,212,159,88,Dodge Sprinter Cargo Van 2009,train/07781.jpg
7781.0,5,23,474,324,85,Dodge Caravan Minivan 1997,train/07782.jpg
7782.0,24,24,256,153,104,Ferrari 458 Italia Coupe 2012,train/07783.jpg
7783.0,17,47,252,177,68,Chevrolet TrailBlazer SS 2009,train/07784.jpg
7784.0,62,49,274,176,95,Dodge Durango SUV 2007,train/07785.jpg
7785.0,82,1,570,384,121,GMC Acadia SUV 2012,train/07786.jpg
7786.0,24,125,636,440,81,Chrysler PT Cruiser Convertible 2008,train/07787.jpg
7787.0,55,147,894,566,192,Volkswagen Beetle Hatchback 2012,train/07788.jpg
7788.0,7,10,491,298,44,Bentley Continental Flying Spur Sedan 2007,train/07789.jpg
7789.0,12,21,631,385,102,Ferrari California Convertible 2012,train/07790.jpg
7790.0,57,164,1005,504,171,Nissan 240SX Coupe 1998,train/07791.jpg
7791.0,61,73,587,405,186,Toyota Sequoia SUV 2012,train/07792.jpg
7792.0,51,99,566,359,31,BMW 6 Series Convertible 2007,train/07793.jpg
7793.0,13,16,254,172,121,GMC Acadia SUV 2012,train/07794.jpg
7794.0,60,143,609,425,143,Isuzu Ascender SUV 2008,train/07795.jpg
7795.0,110,126,813,404,173,Porsche Panamera Sedan 2012,train/07796.jpg
7796.0,28,50,389,255,44,Bentley Continental Flying Spur Sedan 2007,train/07797.jpg
7797.0,7,108,339,233,161,Mercedes-Benz 300-Class Convertible 1993,train/07798.jpg
7798.0,65,1,431,308,179,Spyker C8 Convertible 2009,train/07799.jpg
7799.0,30,200,680,452,6,Acura Integra Type R 2001,train/07800.jpg
7800.0,87,170,942,683,81,Chrysler PT Cruiser Convertible 2008,train/07801.jpg
7801.0,8,32,299,220,73,Chevrolet Malibu Sedan 2007,train/07802.jpg
7802.0,12,32,265,169,80,Chrysler Crossfire Convertible 2008,train/07803.jpg
7803.0,152,177,575,365,92,Dodge Magnum Wagon 2008,train/07804.jpg
7804.0,11,30,249,165,27,BMW 1 Series Convertible 2012,train/07805.jpg
7805.0,42,72,584,410,178,Scion xD Hatchback 2012,train/07806.jpg
7806.0,4,70,321,215,177,Rolls-Royce Phantom Sedan 2012,train/07807.jpg
7807.0,32,128,423,287,193,Volvo C30 Hatchback 2012,train/07808.jpg
7808.0,24,98,590,343,73,Chevrolet Malibu Sedan 2007,train/07809.jpg
7809.0,50,89,575,383,154,Land Rover Range Rover SUV 2012,train/07810.jpg
7810.0,26,30,246,165,148,Jeep Grand Cherokee SUV 2012,train/07811.jpg
7811.0,33,26,221,165,38,BMW Z4 Convertible 2012,train/07812.jpg
7812.0,27,95,395,274,111,Ford Ranger SuperCab 2011,train/07813.jpg
7813.0,14,67,616,353,173,Porsche Panamera Sedan 2012,train/07814.jpg
7814.0,119,168,697,423,189,Toyota 4Runner SUV 2012,train/07815.jpg
7815.0,77,125,601,399,132,Hyundai Tucson SUV 2012,train/07816.jpg
7816.0,70,332,1548,1044,161,Mercedes-Benz 300-Class Convertible 1993,train/07817.jpg
7817.0,20,56,616,350,91,Dodge Dakota Club Cab 2007,train/07818.jpg
7818.0,141,61,880,715,184,Suzuki SX4 Sedan 2012,train/07819.jpg
7819.0,99,301,1167,680,112,Ford GT Coupe 2006,train/07820.jpg
7820.0,35,27,605,429,172,Plymouth Neon Coupe 1999,train/07821.jpg
7821.0,2,40,259,166,19,Audi TT Hatchback 2011,train/07822.jpg
7822.0,21,23,244,149,190,Volkswagen Golf Hatchback 2012,train/07823.jpg
7823.0,25,101,615,297,73,Chevrolet Malibu Sedan 2007,train/07824.jpg
7824.0,51,44,481,269,162,Mercedes-Benz C-Class Sedan 2012,train/07825.jpg
7825.0,17,112,390,238,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,train/07826.jpg
7826.0,27,106,407,275,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,train/07827.jpg
7827.0,41,133,990,642,119,GMC Savana Van 2012,train/07828.jpg
7828.0,7,162,621,388,102,Ferrari California Convertible 2012,train/07829.jpg
7829.0,27,9,471,280,110,Ford Edge SUV 2012,train/07830.jpg
7830.0,4,34,250,148,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,train/07831.jpg
7831.0,40,76,584,315,96,Dodge Charger Sedan 2012,train/07832.jpg
7832.0,135,132,535,330,7,Acura ZDX Hatchback 2012,train/07833.jpg
7833.0,47,86,554,377,176,Rolls-Royce Ghost Sedan 2012,train/07834.jpg
7834.0,259,71,1258,833,157,MINI Cooper Roadster Convertible 2012,train/07835.jpg
7835.0,14,77,489,287,93,Dodge Challenger SRT8 2011,train/07836.jpg
7836.0,253,313,1372,919,112,Ford GT Coupe 2006,train/07837.jpg
7837.0,88,220,500,430,148,Jeep Grand Cherokee SUV 2012,train/07838.jpg
7838.0,3,1,122,96,174,Ram C/V Cargo Van Minivan 2012,train/07839.jpg
7839.0,54,8,595,349,105,Fisker Karma Sedan 2012,train/07840.jpg
7840.0,52,62,559,271,29,BMW 3 Series Sedan 2012,train/07841.jpg
7841.0,128,89,928,575,77,Chrysler Sebring Convertible 2010,train/07842.jpg
7842.0,14,54,481,323,117,Ford Fiesta Sedan 2012,train/07843.jpg
7843.0,37,71,668,441,120,GMC Yukon Hybrid SUV 2012,train/07844.jpg
7844.0,78,185,933,505,171,Nissan 240SX Coupe 1998,train/07845.jpg
7845.0,78,289,669,633,196,smart fortwo Convertible 2012,train/07846.jpg
7846.0,36,89,670,351,156,Lincoln Town Car Sedan 2011,train/07847.jpg
7847.0,142,52,639,475,50,Buick Enclave SUV 2012,train/07848.jpg
7848.0,60,99,625,380,102,Ferrari California Convertible 2012,train/07849.jpg
7849.0,157,180,1022,565,59,Chevrolet Camaro Convertible 2012,train/07850.jpg
7850.0,77,277,1160,763,164,Mercedes-Benz E-Class Sedan 2012,train/07851.jpg
7851.0,1,168,948,503,74,Chevrolet Silverado 1500 Extended Cab 2012,train/07852.jpg
7852.0,16,50,418,310,52,Cadillac SRX SUV 2012,train/07853.jpg
7853.0,91,337,1014,749,21,Audi S5 Convertible 2012,train/07854.jpg
7854.0,42,106,336,266,95,Dodge Durango SUV 2007,train/07855.jpg
7855.0,142,397,1477,835,156,Lincoln Town Car Sedan 2011,train/07856.jpg
7856.0,73,1,487,343,166,Mercedes-Benz Sprinter Van 2012,train/07857.jpg
7857.0,40,103,626,378,194,Volvo 240 Sedan 1993,train/07858.jpg
7858.0,49,173,991,620,172,Plymouth Neon Coupe 1999,train/07859.jpg
7859.0,58,73,570,387,6,Acura Integra Type R 2001,train/07860.jpg
7860.0,143,438,1954,1293,62,Chevrolet Tahoe Hybrid SUV 2012,train/07861.jpg
7861.0,27,50,228,162,123,Geo Metro Convertible 1993,train/07862.jpg
7862.0,34,116,955,589,74,Chevrolet Silverado 1500 Extended Cab 2012,train/07863.jpg
7863.0,98,183,949,686,132,Hyundai Tucson SUV 2012,train/07864.jpg
7864.0,7,51,290,181,153,Lamborghini Diablo Coupe 2001,train/07865.jpg
7865.0,42,70,820,461,191,Volkswagen Golf Hatchback 1991,train/07866.jpg
7866.0,133,318,1129,812,45,Bugatti Veyron 16.4 Convertible 2009,train/07867.jpg
7867.0,56,30,212,172,69,Chevrolet Silverado 2500HD Regular Cab 2012,train/07868.jpg
7868.0,8,54,255,135,92,Dodge Magnum Wagon 2008,train/07869.jpg
7869.0,1,57,244,187,104,Ferrari 458 Italia Coupe 2012,train/07870.jpg
7870.0,27,75,619,421,75,Chevrolet Silverado 1500 Regular Cab 2012,train/07871.jpg
7871.0,71,105,323,265,148,Jeep Grand Cherokee SUV 2012,train/07872.jpg
7872.0,25,50,625,431,145,Jeep Patriot SUV 2012,train/07873.jpg
7873.0,29,18,242,192,48,Buick Rainier SUV 2007,train/07874.jpg
7874.0,5,126,633,361,111,Ford Ranger SuperCab 2011,train/07875.jpg
7875.0,7,39,295,160,56,Chevrolet Corvette ZR1 2012,train/07876.jpg
7876.0,250,172,1594,980,160,McLaren MP4-12C Coupe 2012,train/07877.jpg
7877.0,13,71,417,242,24,Audi S4 Sedan 2007,train/07878.jpg
7878.0,138,268,1953,1088,19,Audi TT Hatchback 2011,train/07879.jpg
7879.0,8,13,622,267,26,BMW ActiveHybrid 5 Sedan 2012,train/07880.jpg
7880.0,30,49,482,314,130,Hyundai Veloster Hatchback 2012,train/07881.jpg
7881.0,241,358,1597,898,160,McLaren MP4-12C Coupe 2012,train/07882.jpg
7882.0,11,78,967,675,95,Dodge Durango SUV 2007,train/07883.jpg
7883.0,44,88,538,432,166,Mercedes-Benz Sprinter Van 2012,train/07884.jpg
7884.0,28,84,433,288,21,Audi S5 Convertible 2012,train/07885.jpg
7885.0,70,100,657,324,137,Hyundai Genesis Sedan 2012,train/07886.jpg
7886.0,27,48,279,175,134,Hyundai Sonata Hybrid Sedan 2012,train/07887.jpg
7887.0,712,346,1375,706,164,Mercedes-Benz E-Class Sedan 2012,train/07888.jpg
7888.0,40,67,275,160,24,Audi S4 Sedan 2007,train/07889.jpg
7889.0,54,74,1391,934,192,Volkswagen Beetle Hatchback 2012,train/07890.jpg
7890.0,9,114,568,313,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,train/07891.jpg
7891.0,13,170,612,413,50,Buick Enclave SUV 2012,train/07892.jpg
7892.0,37,50,272,188,162,Mercedes-Benz C-Class Sedan 2012,train/07893.jpg
7893.0,170,381,885,735,50,Buick Enclave SUV 2012,train/07894.jpg
7894.0,31,6,494,272,196,smart fortwo Convertible 2012,train/07895.jpg
7895.0,10,12,783,437,35,BMW M5 Sedan 2010,train/07896.jpg
7896.0,18,141,603,367,2,Acura RL Sedan 2012,train/07897.jpg
7897.0,107,123,554,422,93,Dodge Challenger SRT8 2011,train/07898.jpg
7898.0,55,181,1237,583,93,Dodge Challenger SRT8 2011,train/07899.jpg
7899.0,78,83,594,419,194,Volvo 240 Sedan 1993,train/07900.jpg
7900.0,60,58,536,389,38,BMW Z4 Convertible 2012,train/07901.jpg
7901.0,1,337,835,712,147,Jeep Liberty SUV 2012,train/07902.jpg
7902.0,42,95,640,356,159,Mazda Tribute SUV 2011,train/07903.jpg
7903.0,74,50,315,157,74,Chevrolet Silverado 1500 Extended Cab 2012,train/07904.jpg
7904.0,15,41,383,184,107,Ford Mustang Convertible 2007,train/07905.jpg
7905.0,68,134,524,425,119,GMC Savana Van 2012,train/07906.jpg
7906.0,6,16,272,167,68,Chevrolet TrailBlazer SS 2009,train/07907.jpg
7907.0,79,150,531,326,49,Buick Verano Sedan 2012,train/07908.jpg
7908.0,103,72,649,402,100,FIAT 500 Convertible 2012,train/07909.jpg
7909.0,24,51,276,192,51,Cadillac CTS-V Sedan 2012,train/07910.jpg
7910.0,43,53,455,319,74,Chevrolet Silverado 1500 Extended Cab 2012,train/07911.jpg
7911.0,42,29,602,406,96,Dodge Charger Sedan 2012,train/07912.jpg
7912.0,138,38,559,294,81,Chrysler PT Cruiser Convertible 2008,train/07913.jpg
7913.0,53,276,1330,723,161,Mercedes-Benz 300-Class Convertible 1993,train/07914.jpg
7914.0,48,171,678,400,136,Hyundai Accent Sedan 2012,train/07915.jpg
7915.0,78,153,594,421,4,Acura TL Type-S 2008,train/07916.jpg
7916.0,45,55,590,391,188,Toyota Corolla Sedan 2012,train/07917.jpg
7917.0,13,22,477,357,116,Ford E-Series Wagon Van 2012,train/07918.jpg
7918.0,1,2,476,415,171,Nissan 240SX Coupe 1998,train/07919.jpg
7919.0,10,122,371,256,141,Infiniti G Coupe IPL 2012,train/07920.jpg
7920.0,32,122,486,286,47,Buick Regal GS 2012,train/07921.jpg
7921.0,24,152,460,314,34,BMW M3 Coupe 2012,train/07922.jpg
7922.0,44,282,1151,867,95,Dodge Durango SUV 2007,train/07923.jpg
7923.0,7,143,994,733,94,Dodge Durango SUV 2012,train/07924.jpg
7924.0,73,141,702,435,55,Chevrolet Corvette Convertible 2012,train/07925.jpg
7925.0,155,18,637,493,172,Plymouth Neon Coupe 1999,train/07926.jpg
7926.0,36,112,526,357,119,GMC Savana Van 2012,train/07927.jpg
7927.0,116,122,969,621,159,Mazda Tribute SUV 2011,train/07928.jpg
7928.0,26,49,591,432,184,Suzuki SX4 Sedan 2012,train/07929.jpg
7929.0,23,100,577,381,16,Audi V8 Sedan 1994,train/07930.jpg
7930.0,35,168,959,614,56,Chevrolet Corvette ZR1 2012,train/07931.jpg
7931.0,20,74,984,548,173,Porsche Panamera Sedan 2012,train/07932.jpg
7932.0,116,185,546,413,108,Ford Freestar Minivan 2007,train/07933.jpg
7933.0,189,213,499,378,183,Suzuki SX4 Hatchback 2012,train/07934.jpg
7934.0,49,30,747,484,179,Spyker C8 Convertible 2009,train/07935.jpg
7935.0,53,275,2769,1378,167,Mitsubishi Lancer Sedan 2012,train/07936.jpg
7936.0,45,90,582,407,109,Ford Expedition EL SUV 2009,train/07937.jpg
7937.0,20,61,421,306,24,Audi S4 Sedan 2007,train/07938.jpg
7938.0,51,30,572,328,189,Toyota 4Runner SUV 2012,train/07939.jpg
7939.0,180,48,805,460,47,Buick Regal GS 2012,train/07940.jpg
7940.0,111,94,421,289,157,MINI Cooper Roadster Convertible 2012,train/07941.jpg
7941.0,2,6,300,213,131,Hyundai Santa Fe SUV 2012,train/07942.jpg
7942.0,13,75,421,243,62,Chevrolet Tahoe Hybrid SUV 2012,train/07943.jpg
7943.0,29,158,745,354,158,Maybach Landaulet Convertible 2012,train/07944.jpg
7944.0,15,42,291,174,128,Honda Accord Coupe 2012,train/07945.jpg
7945.0,26,69,227,194,143,Isuzu Ascender SUV 2008,train/07946.jpg
7946.0,92,87,593,383,89,Dodge Journey SUV 2012,train/07947.jpg
7947.0,18,261,633,464,44,Bentley Continental Flying Spur Sedan 2007,train/07948.jpg
7948.0,31,71,1775,1010,191,Volkswagen Golf Hatchback 1991,train/07949.jpg
7949.0,62,118,422,353,120,GMC Yukon Hybrid SUV 2012,train/07950.jpg
7950.0,60,135,657,336,49,Buick Verano Sedan 2012,train/07951.jpg
7951.0,30,60,280,158,128,Honda Accord Coupe 2012,train/07952.jpg
7952.0,24,67,432,327,77,Chrysler Sebring Convertible 2010,train/07953.jpg
7953.0,5,29,265,166,56,Chevrolet Corvette ZR1 2012,train/07954.jpg
7954.0,21,56,623,376,117,Ford Fiesta Sedan 2012,train/07955.jpg
7955.0,15,64,290,158,51,Cadillac CTS-V Sedan 2012,train/07956.jpg
7956.0,29,79,1260,647,181,Suzuki Aerio Sedan 2007,train/07957.jpg
7957.0,44,36,2313,1495,192,Volkswagen Beetle Hatchback 2012,train/07958.jpg
7958.0,1,57,150,136,157,MINI Cooper Roadster Convertible 2012,train/07959.jpg
7959.0,2,24,288,129,2,Acura RL Sedan 2012,train/07960.jpg
7960.0,8,61,295,156,128,Honda Accord Coupe 2012,train/07961.jpg
7961.0,73,219,533,371,129,Honda Accord Sedan 2012,train/07962.jpg
7962.0,86,158,537,401,69,Chevrolet Silverado 2500HD Regular Cab 2012,train/07963.jpg
7963.0,21,22,248,183,42,Bentley Continental GT Coupe 2012,train/07964.jpg
7964.0,6,55,265,150,82,Daewoo Nubira Wagon 2002,train/07965.jpg
7965.0,79,469,1537,1198,1,AM General Hummer SUV 2000,train/07966.jpg
7966.0,42,48,405,299,95,Dodge Durango SUV 2007,train/07967.jpg
7967.0,91,142,417,295,52,Cadillac SRX SUV 2012,train/07968.jpg
7968.0,173,139,960,576,62,Chevrolet Tahoe Hybrid SUV 2012,train/07969.jpg
7969.0,22,71,280,166,171,Nissan 240SX Coupe 1998,train/07970.jpg
7970.0,51,78,444,349,99,FIAT 500 Abarth 2012,train/07971.jpg
7971.0,40,70,574,317,107,Ford Mustang Convertible 2007,train/07972.jpg
7972.0,67,204,614,480,82,Daewoo Nubira Wagon 2002,train/07973.jpg
7973.0,6,87,256,194,53,Cadillac Escalade EXT Crew Cab 2007,train/07974.jpg
7974.0,74,150,370,324,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,train/07975.jpg
7975.0,36,162,982,675,13,Audi A5 Coupe 2012,train/07976.jpg
7976.0,213,31,842,397,168,Nissan Leaf Hatchback 2012,train/07977.jpg
7977.0,68,238,872,525,151,Lamborghini Aventador Coupe 2012,train/07978.jpg
7978.0,62,83,449,274,82,Daewoo Nubira Wagon 2002,train/07979.jpg
7979.0,49,177,774,544,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,train/07980.jpg
7980.0,104,111,453,309,93,Dodge Challenger SRT8 2011,train/07981.jpg
7981.0,21,111,626,317,176,Rolls-Royce Ghost Sedan 2012,train/07982.jpg
7982.0,23,33,467,232,93,Dodge Challenger SRT8 2011,train/07983.jpg
7983.0,150,137,441,289,179,Spyker C8 Convertible 2009,train/07984.jpg
7984.0,73,81,674,446,119,GMC Savana Van 2012,train/07985.jpg
7985.0,42,165,789,498,145,Jeep Patriot SUV 2012,train/07986.jpg
7986.0,38,224,947,519,187,Toyota Camry Sedan 2012,train/07987.jpg
7987.0,52,4,485,257,134,Hyundai Sonata Hybrid Sedan 2012,train/07988.jpg
7988.0,10,32,292,181,190,Volkswagen Golf Hatchback 2012,train/07989.jpg
7989.0,42,75,509,372,43,Bentley Continental GT Coupe 2007,train/07990.jpg
7990.0,13,18,533,283,154,Land Rover Range Rover SUV 2012,train/07991.jpg
7991.0,47,106,880,447,137,Hyundai Genesis Sedan 2012,train/07992.jpg
7992.0,20,112,604,348,103,Ferrari 458 Italia Convertible 2012,train/07993.jpg
7993.0,6,26,254,120,31,BMW 6 Series Convertible 2007,train/07994.jpg
7994.0,16,37,247,184,108,Ford Freestar Minivan 2007,train/07995.jpg
7995.0,6,6,245,180,171,Nissan 240SX Coupe 1998,train/07996.jpg
7996.0,67,69,412,256,142,Infiniti QX56 SUV 2011,train/07997.jpg
7997.0,6,82,245,181,76,Chrysler Aspen SUV 2009,train/07998.jpg
7998.0,1,96,631,363,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,train/07999.jpg
7999.0,99,200,1103,668,162,Mercedes-Benz C-Class Sedan 2012,train/08000.jpg
8000.0,24,18,627,434,149,Jeep Compass SUV 2012,train/08001.jpg
8001.0,57,111,691,413,161,Mercedes-Benz 300-Class Convertible 1993,train/08002.jpg
8002.0,20,58,243,162,131,Hyundai Santa Fe SUV 2012,train/08003.jpg
8003.0,90,175,626,411,30,BMW 3 Series Wagon 2012,train/08004.jpg
8004.0,131,124,537,329,3,Acura TL Sedan 2012,train/08005.jpg
8005.0,30,146,666,378,140,Hyundai Azera Sedan 2012,train/08006.jpg
8006.0,27,147,1240,836,36,BMW M6 Convertible 2010,train/08007.jpg
8007.0,349,229,1237,907,66,Chevrolet Cobalt SS 2010,train/08008.jpg
8008.0,12,339,1437,1073,162,Mercedes-Benz C-Class Sedan 2012,train/08009.jpg
8009.0,35,73,372,248,17,Audi 100 Sedan 1994,train/08010.jpg
8010.0,10,6,250,110,1,AM General Hummer SUV 2000,train/08011.jpg
8011.0,60,136,1165,617,150,Lamborghini Reventon Coupe 2008,train/08012.jpg
8012.0,28,229,1022,679,119,GMC Savana Van 2012,train/08013.jpg
8013.0,6,40,400,246,12,Audi RS 4 Convertible 2008,train/08014.jpg
8014.0,80,517,1235,901,40,Bentley Arnage Sedan 2009,train/08015.jpg
8015.0,69,50,204,156,5,Acura TSX Sedan 2012,train/08016.jpg
8016.0,16,14,247,170,65,Chevrolet Avalanche Crew Cab 2012,train/08017.jpg
8017.0,181,51,427,232,6,Acura Integra Type R 2001,train/08018.jpg
8018.0,24,27,616,346,138,Hyundai Sonata Sedan 2012,train/08019.jpg
